SKU,Toy Name,Price,Quantity,Age Range,Manufacturer
5987,Action Figure,18.69,85,2-5,Lego
5993,Stuffed Elephant,93.57,8,7-14,Lego
5999,Teddy Bear,46.89,18,6-12,Lego
6018,Action Figure,27.49,77,5-10,Lego
6029,RC Car,83.49,60,1-3,Lego
6036,Water Gun,65.63,44,5-10,Lego
6044,Lego Set,67.97,47,7-14,Lego
6050,Dollhouse,76.3,10,1-3,Lego
6055,Building Blocks,5.01,60,9-15,Lego
6076,Water Gun,69.97,86,9-15,Lego
6078,Board Game,12.88,77,3-6,Lego
6103,Lego Set,82.76,62,5-10,Lego
6109,Dollhouse,90.87,17,9-15,Lego
6112,Dollhouse,54.67,83,7-14,Lego
6122,Stuffed Elephant,95.86,95,2-5,Lego
6141,Building Blocks,92.63,97,6-12,Lego
6150,Building Blocks,97.96,92,8-14,Lego
6163,Action Figure,13.43,62,4-7,Lego
6171,Puzzle,34.03,91,7-14,Lego
6172,Board Game,17.98,89,3-6,Lego
6191,Board Game,84.71,79,6-12,Lego
6198,Puzzle,57.97,53,3-6,Lego
6200,RC Car,80.0,14,8-14,Lego
6206,Teddy Bear,29.09,66,2-5,Lego
6214,Lego Set,19.55,38,2-5,Lego
6221,Teddy Bear,70.21,85,3-6,Lego
6224,Action Figure,80.3,37,6-12,Lego
6231,Teddy Bear,53.31,83,4-7,Lego
6256,Board Game,23.62,54,5-10,Lego
6278,Board Game,63.62,90,2-5,Lego
6280,Lego Set,51.82,18,1-3,Lego
6284,Puzzle,85.8,27,7-14,Lego
6286,Teddy Bear,31.68,98,4-7,Lego
6299,Dollhouse,85.9,24,4-7,Lego
6312,Action Figure,52.51,40,3-6,Lego
6322,Puzzle,83.87,6,5-10,Lego
6328,Action Figure,38.95,90,6-12,Lego
6336,Water Gun,5.86,69,9-15,Lego
6349,Building Blocks,27.68,84,6-12,Lego
6381,Building Blocks,28.26,15,3-6,Lego
6395,Teddy Bear,15.5,88,9-15,Lego
6405,Dollhouse,75.96,25,6-12,Lego
6412,RC Car,9.47,36,5-10,Lego
6415,Stuffed Elephant,85.29,53,9-15,Lego
6423,Teddy Bear,20.63,12,3-6,Lego
6448,Building Blocks,19.78,48,9-15,Lego
6449,Board Game,36.06,49,5-10,Lego
6451,Board Game,85.81,78,2-5,Lego
6462,Board Game,43.58,18,4-7,Lego
6463,Water Gun,67.59,36,8-14,Lego
6480,Dollhouse,92.61,4,5-10,Lego
6497,Puzzle,66.99,65,8-14,Lego
6507,Dollhouse,7.92,96,8-14,Lego
6536,Stuffed Elephant,61.04,94,4-7,Lego
6537,Stuffed Elephant,71.36,71,9-15,Lego
6546,Action Figure,13.55,64,8-14,Lego
6549,Dollhouse,23.06,8,4-7,Lego
6568,Building Blocks,47.3,18,3-6,Lego
6573,Dollhouse,68.09,73,4-7,Lego
6575,Action Figure,31.99,64,1-3,Lego
6577,Teddy Bear,85.61,7,3-6,Lego
6591,Stuffed Elephant,21.95,27,8-14,Lego
6594,Puzzle,63.42,83,5-10,Lego
6597,Puzzle,95.92,49,4-7,Lego
6605,Puzzle,33.41,35,3-6,Lego
6606,Puzzle,92.3,4,3-6,Lego
6607,Dollhouse,8.78,40,1-3,Lego
6617,Lego Set,88.54,89,5-10,Lego
6621,Teddy Bear,79.47,85,3-6,Lego
6628,Water Gun,57.3,15,9-15,Lego
6632,Puzzle,51.07,70,7-14,Lego
6634,Board Game,51.89,60,8-14,Lego
6636,Board Game,30.8,81,9-15,Lego
6638,Board Game,32.98,88,1-3,Lego
6649,Board Game,12.63,79,3-6,Lego
6650,Building Blocks,49.49,84,1-3,Lego
6652,Stuffed Elephant,9.03,17,7-14,Lego
6654,Lego Set,5.48,56,8-14,Lego
6664,RC Car,77.71,15,3-6,Lego
6679,Teddy Bear,50.6,56,8-14,Lego
6704,Water Gun,75.16,20,7-14,Lego
6705,Puzzle,85.52,58,1-3,Lego
6721,Puzzle,12.61,36,8-14,Lego
6733,Teddy Bear,22.42,89,5-10,Lego
6742,Board Game,87.95,57,4-7,Lego
6745,Puzzle,66.16,25,7-14,Lego
6750,Building Blocks,20.93,50,5-10,Lego
6761,Teddy Bear,55.73,34,2-5,Lego
6766,Water Gun,9.44,29,1-3,Lego
6767,Action Figure,66.56,12,6-12,Lego
6779,Water Gun,24.47,99,3-6,Lego
6783,Teddy Bear,73.08,91,4-7,Lego
6801,Teddy Bear,84.75,60,4-7,Lego
6816,Board Game,8.81,93,5-10,Lego
6823,Teddy Bear,10.83,48,1-3,Lego
6832,Water Gun,98.17,46,7-14,Lego
6836,Action Figure,45.08,57,1-3,Lego
6850,Action Figure,96.24,95,4-7,Lego
6853,Action Figure,73.7,15,4-7,Lego
6857,Board Game,90.18,61,8-14,Lego
6858,Lego Set,51.83,98,5-10,Lego
6860,Board Game,44.78,88,4-7,Lego
6862,RC Car,16.77,32,4-7,Lego
6877,RC Car,29.79,2,7-14,Lego
6878,Lego Set,82.97,75,5-10,Lego
6914,RC Car,79.39,28,5-10,Lego
6921,Lego Set,38.98,85,1-3,Lego
6925,Board Game,34.01,95,4-7,Lego
6927,Puzzle,80.21,58,9-15,Lego
6936,Teddy Bear,86.17,75,4-7,Lego
6943,Board Game,53.69,1,1-3,Lego
6950,Puzzle,48.87,6,2-5,Lego
6958,Water Gun,40.95,4,6-12,Lego
6963,Water Gun,53.9,26,1-3,Lego
6982,Board Game,56.18,34,2-5,Lego
6985,Lego Set,48.21,61,4-7,Lego
6990,Action Figure,85.78,35,3-6,Lego
7007,Lego Set,60.17,53,5-10,Lego
7008,Action Figure,15.7,42,2-5,Lego
7021,Action Figure,37.74,73,9-15,Lego
7023,Building Blocks,80.28,53,5-10,Lego
7035,Water Gun,31.18,58,9-15,Lego
7036,Lego Set,16.93,50,8-14,Lego
7085,RC Car,12.53,51,3-6,Lego
7093,Teddy Bear,72.71,71,8-14,Lego
7094,Lego Set,17.98,80,8-14,Lego
7098,Lego Set,73.06,63,7-14,Lego
7099,RC Car,90.59,74,3-6,Lego
7102,RC Car,52.56,49,1-3,Lego
7122,Puzzle,95.61,29,8-14,Lego
7128,Lego Set,51.97,32,3-6,Lego
7129,Puzzle,87.91,11,6-12,Lego
7130,Action Figure,82.37,45,5-10,Lego
7146,Lego Set,6.27,42,8-14,Lego
7166,Water Gun,11.61,40,5-10,Lego
7176,Puzzle,68.31,18,7-14,Lego
7179,Lego Set,36.02,85,5-10,Lego
7198,Stuffed Elephant,41.33,86,6-12,Lego
7205,Lego Set,30.41,74,4-7,Lego
7218,Building Blocks,31.61,56,3-6,Lego
7219,Dollhouse,55.67,42,9-15,Lego
7221,Building Blocks,39.43,18,6-12,Lego
7250,Action Figure,51.82,100,8-14,Lego
7253,Teddy Bear,95.32,19,2-5,Lego
7261,RC Car,56.68,20,1-3,Lego
7267,Board Game,65.7,80,1-3,Lego
7278,Action Figure,51.71,75,9-15,Lego
7286,Water Gun,26.4,4,4-7,Lego
7289,Puzzle,26.13,74,1-3,Lego
7290,Stuffed Elephant,46.14,28,7-14,Lego
7298,Stuffed Elephant,51.74,24,8-14,Lego
7300,Dollhouse,47.35,99,4-7,Lego
7309,Teddy Bear,60.27,5,7-14,Lego
7311,Action Figure,99.11,93,3-6,Lego
7312,Water Gun,46.63,42,8-14,Lego
7333,Stuffed Elephant,61.21,47,3-6,Lego
7337,RC Car,94.13,82,4-7,Lego
7360,Teddy Bear,47.79,18,9-15,Lego
7362,Water Gun,93.54,15,7-14,Lego
7365,Teddy Bear,16.36,68,1-3,Lego
7370,Board Game,86.98,66,5-10,Lego
7378,Building Blocks,81.79,82,5-10,Lego
7394,Puzzle,16.07,52,8-14,Lego
7400,Building Blocks,11.9,39,4-7,Lego
7402,Lego Set,61.54,38,8-14,Lego
7410,Dollhouse,18.52,78,2-5,Lego
7417,Water Gun,38.74,37,3-6,Lego
7419,Board Game,8.8,2,1-3,Lego
7424,Dollhouse,88.29,98,3-6,Lego
7426,Puzzle,67.09,62,5-10,Lego
7441,Teddy Bear,39.4,52,4-7,Lego
7444,RC Car,77.91,35,5-10,Lego
7456,Dollhouse,32.51,73,9-15,Lego
7458,Board Game,59.05,71,2-5,Lego
7464,Action Figure,32.82,45,3-6,Lego
7466,Building Blocks,59.85,79,7-14,Lego
7482,Action Figure,49.76,61,6-12,Lego
7488,Board Game,36.2,93,2-5,Lego
7503,Water Gun,34.62,99,9-15,Lego
7509,Stuffed Elephant,52.36,90,9-15,Lego
7510,Water Gun,62.05,34,2-5,Lego
7512,Stuffed Elephant,97.25,18,7-14,Lego
7521,Water Gun,7.27,58,3-6,Lego
7544,Building Blocks,23.84,26,2-5,Lego
7546,RC Car,90.2,22,8-14,Lego
7547,Lego Set,89.64,61,4-7,Lego
7548,Building Blocks,87.83,41,5-10,Lego
7553,Lego Set,62.83,34,7-14,Lego
7566,Action Figure,6.11,89,4-7,Lego
7571,Water Gun,66.9,97,5-10,Lego
7574,Building Blocks,42.01,49,2-5,Lego
7575,Action Figure,29.95,90,2-5,Lego
7579,Water Gun,25.74,81,4-7,Lego
7585,Water Gun,42.54,46,5-10,Lego
7586,Teddy Bear,78.82,95,9-15,Lego
7588,Dollhouse,91.18,44,5-10,Lego
7602,Lego Set,82.12,30,3-6,Lego
7607,RC Car,75.21,92,4-7,Lego
7608,RC Car,63.85,29,4-7,Lego
7612,Action Figure,93.77,23,4-7,Lego
7616,Building Blocks,34.02,55,5-10,Lego
7619,Puzzle,97.62,94,5-10,Lego
7637,Building Blocks,7.24,22,3-6,Lego
7639,Lego Set,79.2,65,2-5,Lego
7648,Building Blocks,41.91,80,6-12,Lego
7649,Stuffed Elephant,6.2,23,4-7,Lego
7666,Puzzle,64.19,80,6-12,Lego
7668,Stuffed Elephant,67.39,99,6-12,Lego
7677,Teddy Bear,41.47,55,1-3,Lego
7678,Lego Set,73.96,60,5-10,Lego
7683,RC Car,87.17,60,3-6,Lego
7687,Stuffed Elephant,81.32,21,5-10,Lego
7690,Building Blocks,40.58,71,8-14,Lego
7709,Teddy Bear,87.58,66,1-3,Lego
7716,Stuffed Elephant,77.17,90,7-14,Lego
7719,Action Figure,47.96,32,8-14,Lego
7724,Building Blocks,95.8,99,1-3,Lego
7726,Lego Set,83.6,13,4-7,Lego
7731,Action Figure,80.19,32,1-3,Lego
7736,Lego Set,48.52,49,1-3,Lego
7751,RC Car,55.53,58,2-5,Lego
7752,Building Blocks,46.85,69,7-14,Lego
7753,Building Blocks,41.02,33,9-15,Lego
7756,Stuffed Elephant,85.05,89,8-14,Lego
7757,Building Blocks,74.06,96,5-10,Lego
7760,Puzzle,32.81,19,6-12,Lego
7767,Board Game,7.49,26,3-6,Lego
7792,Stuffed Elephant,86.5,57,2-5,Lego
7807,RC Car,90.49,34,4-7,Lego
7811,Water Gun,21.29,44,8-14,Lego
7816,Action Figure,83.39,39,6-12,Lego
7849,RC Car,21.04,99,4-7,Lego
7883,Action Figure,99.48,94,7-14,Lego
7906,Action Figure,57.85,6,2-5,Lego
7929,Board Game,18.0,25,2-5,Lego
7940,Dollhouse,40.72,70,6-12,Lego
7952,Teddy Bear,8.97,44,5-10,Lego
7970,Puzzle,8.94,75,2-5,Lego
7981,RC Car,83.51,12,8-14,Lego
7987,RC Car,81.05,43,8-14,Lego
8004,Building Blocks,63.2,86,7-14,Lego
8011,Building Blocks,5.17,83,8-14,Lego
8016,Action Figure,66.95,85,2-5,Lego
8017,Lego Set,13.58,14,5-10,Lego
8019,Teddy Bear,6.58,45,2-5,Lego
8032,Lego Set,53.71,43,3-6,Lego
8047,Lego Set,5.97,55,6-12,Lego
8051,Dollhouse,82.89,21,2-5,Lego
8059,Puzzle,46.3,91,7-14,Lego
8064,Building Blocks,93.4,86,8-14,Lego
8085,Stuffed Elephant,53.52,15,7-14,Lego
8091,Action Figure,27.81,1,6-12,Lego
8102,Stuffed Elephant,94.85,6,6-12,Lego
8120,Lego Set,7.29,95,9-15,Lego
8123,Dollhouse,53.24,45,3-6,Lego
8126,Teddy Bear,54.11,97,4-7,Lego
8129,Teddy Bear,7.19,22,1-3,Lego
8140,Puzzle,17.82,4,1-3,Lego
8146,Puzzle,31.27,9,3-6,Lego
8157,Water Gun,28.03,93,4-7,Lego
8159,Board Game,17.01,72,5-10,Lego
8181,Stuffed Elephant,16.39,19,5-10,Lego
8188,Teddy Bear,84.65,74,9-15,Lego
8206,RC Car,45.84,20,5-10,Lego
8214,Puzzle,41.52,93,4-7,Lego
8217,Teddy Bear,56.45,70,9-15,Lego
8224,Water Gun,73.12,40,6-12,Lego
8225,RC Car,21.61,82,4-7,Lego
8240,Teddy Bear,73.44,29,9-15,Lego
8250,Stuffed Elephant,42.79,93,1-3,Lego
8266,Stuffed Elephant,8.73,46,8-14,Lego
8273,Building Blocks,25.61,8,3-6,Lego
8296,Teddy Bear,32.29,48,4-7,Lego
8317,Building Blocks,16.03,23,6-12,Lego
8319,Action Figure,92.91,76,4-7,Lego
8332,Water Gun,79.01,49,7-14,Lego
8337,Building Blocks,15.72,66,8-14,Lego
8343,Puzzle,62.99,5,8-14,Lego
8344,Board Game,37.18,12,5-10,Lego
8350,Teddy Bear,13.14,72,9-15,Lego
8360,Teddy Bear,33.85,61,2-5,Lego
8361,Dollhouse,70.87,31,6-12,Lego
8369,Action Figure,95.63,48,4-7,Lego
8376,Board Game,49.52,43,1-3,Lego
8385,Teddy Bear,96.65,68,9-15,Lego
8392,RC Car,67.66,60,6-12,Lego
8401,Action Figure,32.05,78,1-3,Lego
8437,Water Gun,95.74,82,5-10,Lego
8467,Board Game,53.7,40,4-7,Lego
8469,Lego Set,56.77,6,2-5,Lego
8470,Stuffed Elephant,98.42,75,4-7,Lego
8477,Action Figure,66.72,62,3-6,Lego
8482,Board Game,27.48,16,1-3,Lego
8490,Stuffed Elephant,62.27,62,5-10,Lego
8506,Dollhouse,99.98,83,3-6,Lego
8525,Puzzle,68.68,6,1-3,Lego
8528,RC Car,93.57,42,1-3,Lego
8531,Water Gun,99.65,32,9-15,Lego
8534,Action Figure,55.4,22,8-14,Lego
8544,Water Gun,59.91,21,6-12,Lego
8549,Board Game,98.16,6,3-6,Lego
8556,Water Gun,99.31,88,7-14,Lego
8558,Teddy Bear,46.71,3,4-7,Lego
8573,Teddy Bear,56.54,70,4-7,Lego
8586,Puzzle,14.15,58,1-3,Lego
8594,Building Blocks,64.84,84,8-14,Lego
8603,Building Blocks,47.66,49,2-5,Lego
8616,Action Figure,33.77,47,5-10,Lego
8629,Teddy Bear,92.18,4,9-15,Lego
8632,Board Game,15.6,28,9-15,Lego
8633,Action Figure,88.34,100,7-14,Lego
8639,Stuffed Elephant,54.58,11,9-15,Lego
8658,Stuffed Elephant,59.92,78,2-5,Lego
8680,Board Game,22.82,2,6-12,Lego
8681,Lego Set,78.13,51,2-5,Lego
8685,Dollhouse,63.95,29,7-14,Lego
8689,Dollhouse,63.93,79,3-6,Lego
8690,Board Game,33.33,80,3-6,Lego
8702,RC Car,8.26,15,1-3,Lego
8709,Lego Set,79.21,49,2-5,Lego
8718,Stuffed Elephant,60.99,73,3-6,Lego
8770,Lego Set,42.25,6,7-14,Lego
8772,RC Car,43.82,30,3-6,Lego
8780,Lego Set,76.36,76,3-6,Lego
8783,Action Figure,7.62,36,1-3,Lego
8792,Dollhouse,48.46,65,6-12,Lego
8794,RC Car,70.18,83,8-14,Lego
8800,Lego Set,64.68,43,5-10,Lego
8843,Dollhouse,95.67,78,8-14,Lego
8880,Building Blocks,54.01,16,3-6,Lego
8881,Stuffed Elephant,89.73,36,1-3,Lego
8906,Action Figure,9.93,45,2-5,Lego
8907,Lego Set,13.18,57,7-14,Lego
8915,Action Figure,90.47,14,3-6,Lego
8937,Teddy Bear,76.64,1,6-12,Lego
8938,Water Gun,22.27,89,8-14,Lego
8948,Water Gun,98.25,64,3-6,Lego
8957,Stuffed Elephant,58.16,43,2-5,Lego
8958,Action Figure,38.39,1,1-3,Lego
8966,Puzzle,61.67,2,9-15,Lego
8977,Water Gun,59.49,17,4-7,Lego
8978,Building Blocks,97.08,72,9-15,Lego
9018,Stuffed Elephant,13.95,26,5-10,Lego
9020,Puzzle,32.34,66,2-5,Lego
9026,Stuffed Elephant,86.76,66,7-14,Lego
9036,Action Figure,70.96,23,5-10,Lego
9041,Water Gun,90.05,30,6-12,Lego
9059,RC Car,32.6,2,2-5,Lego
9064,Building Blocks,10.2,45,8-14,Lego
9069,Stuffed Elephant,31.86,85,2-5,Lego
9070,Board Game,54.65,7,3-6,Lego
9073,Dollhouse,76.2,28,2-5,Lego
9075,Puzzle,45.26,9,4-7,Lego
9077,Puzzle,95.75,60,6-12,Lego
9089,Lego Set,66.92,95,4-7,Lego
9093,Action Figure,50.11,32,2-5,Lego
9127,Lego Set,59.76,31,6-12,Lego
9164,Stuffed Elephant,76.94,7,4-7,Lego
9174,Stuffed Elephant,71.37,88,8-14,Lego
9184,Water Gun,33.45,13,5-10,Lego
9213,Dollhouse,32.04,16,7-14,Lego
9217,Water Gun,74.05,98,3-6,Lego
9224,Puzzle,69.34,9,8-14,Lego
9245,Building Blocks,82.18,9,9-15,Lego
9249,Board Game,55.62,27,8-14,Lego
9253,Building Blocks,96.59,17,2-5,Lego
9264,Puzzle,34.8,85,1-3,Lego
9268,Board Game,73.82,97,7-14,Lego
9275,Dollhouse,18.16,36,2-5,Lego
9279,Teddy Bear,52.69,31,2-5,Lego
9280,Water Gun,59.42,8,6-12,Lego
9285,Teddy Bear,90.82,94,8-14,Lego
9295,Dollhouse,36.05,16,2-5,Lego
9313,Puzzle,81.09,70,5-10,Lego
9354,Action Figure,32.31,36,1-3,Lego
9355,Action Figure,57.59,1,6-12,Lego
9357,Stuffed Elephant,90.1,32,5-10,Lego
9361,Dollhouse,73.33,29,8-14,Lego
9406,Teddy Bear,66.82,7,5-10,Lego
9414,Puzzle,64.42,32,8-14,Lego
9417,Stuffed Elephant,71.31,11,4-7,Lego
9426,Action Figure,23.64,58,2-5,Lego
9434,Stuffed Elephant,44.09,16,7-14,Lego
9439,Puzzle,94.11,20,8-14,Lego
9442,Action Figure,29.81,95,9-15,Lego
9449,Board Game,73.92,71,5-10,Lego
9461,RC Car,71.65,69,3-6,Lego
9469,Lego Set,51.89,78,7-14,Lego
9481,Action Figure,21.55,71,4-7,Lego
9486,Lego Set,20.65,39,1-3,Lego
9494,Stuffed Elephant,70.63,62,9-15,Lego
9512,Action Figure,6.43,9,5-10,Lego
9518,Lego Set,73.17,97,5-10,Lego
9519,Building Blocks,10.28,28,5-10,Lego
9521,Water Gun,90.23,49,8-14,Lego
9526,RC Car,98.93,58,2-5,Lego
9546,Board Game,16.45,100,1-3,Lego
9547,Puzzle,96.11,80,6-12,Lego
9562,Action Figure,90.71,51,4-7,Lego
9569,Lego Set,41.5,97,8-14,Lego
9571,Lego Set,96.24,41,9-15,Lego
9577,Stuffed Elephant,9.36,82,7-14,Lego
9582,Water Gun,55.63,33,9-15,Lego
9587,Lego Set,20.74,59,2-5,Lego
9595,Water Gun,96.19,3,4-7,Lego
9608,Teddy Bear,47.7,38,1-3,Lego
9632,Teddy Bear,43.45,100,3-6,Lego
9638,RC Car,49.25,39,5-10,Lego
9642,Board Game,96.68,33,7-14,Lego
9665,Building Blocks,25.29,38,1-3,Lego
9675,Stuffed Elephant,14.04,61,4-7,Lego
9682,Puzzle,94.76,37,4-7,Lego
9683,Stuffed Elephant,58.34,18,4-7,Lego
9687,Lego Set,54.73,82,8-14,Lego
9704,RC Car,80.28,24,3-6,Lego
9706,RC Car,73.43,68,9-15,Lego
9709,Teddy Bear,50.78,44,1-3,Lego
9711,Building Blocks,76.77,55,3-6,Lego
9713,Building Blocks,97.58,61,2-5,Lego
9718,RC Car,31.12,59,7-14,Lego
9739,RC Car,47.69,35,9-15,Lego
9771,Board Game,28.76,56,1-3,Lego
9773,RC Car,28.04,63,1-3,Lego
9776,RC Car,75.68,62,5-10,Lego
9781,Puzzle,45.44,80,4-7,Lego
9789,Lego Set,27.95,88,7-14,Lego
9805,Action Figure,84.27,48,9-15,Lego
9807,Dollhouse,19.02,8,8-14,Lego
9810,Stuffed Elephant,37.53,76,4-7,Lego
9825,Teddy Bear,32.43,4,8-14,Lego
9829,Lego Set,94.97,45,7-14,Lego
9830,RC Car,52.87,63,2-5,Lego
9836,Building Blocks,30.8,51,7-14,Lego
9843,Water Gun,39.76,41,5-10,Lego
9847,Dollhouse,91.52,87,4-7,Lego
9852,Puzzle,11.91,9,5-10,Lego
9854,RC Car,85.65,65,6-12,Lego
9862,Teddy Bear,32.72,44,5-10,Lego
9868,Dollhouse,25.71,36,4-7,Lego
9871,Water Gun,17.8,66,5-10,Lego
9874,Water Gun,25.09,78,6-12,Lego
9878,Puzzle,33.31,62,3-6,Lego
9886,RC Car,97.38,87,8-14,Lego
9893,RC Car,54.91,47,3-6,Lego
9944,Lego Set,43.76,30,7-14,Lego
9948,Puzzle,32.93,88,1-3,Lego
9968,Stuffed Elephant,78.24,64,6-12,Lego
9973,Action Figure,41.2,65,6-12,Lego
9984,Action Figure,51.31,17,6-12,Lego
9999,Puzzle,56.33,42,2-5,Lego
10011,Water Gun,25.72,92,1-3,Lego
10028,Dollhouse,24.55,13,6-12,Lego
10037,Building Blocks,37.01,76,5-10,Lego
10072,RC Car,52.71,98,8-14,Lego
10092,Board Game,69.26,49,6-12,Lego
10094,Building Blocks,81.12,23,8-14,Lego
10097,Action Figure,90.84,13,6-12,Lego
10098,Board Game,99.64,99,9-15,Lego
10103,Board Game,59.68,55,6-12,Lego
10107,Board Game,11.25,25,9-15,Lego
10120,RC Car,74.64,67,1-3,Lego
10122,Water Gun,70.77,38,3-6,Lego
10144,Water Gun,40.72,35,4-7,Lego
10150,Water Gun,70.96,23,9-15,Lego
10151,Puzzle,90.57,10,7-14,Lego
10157,Stuffed Elephant,7.77,88,3-6,Lego
10158,Building Blocks,46.37,6,2-5,Lego
10175,Action Figure,30.66,78,5-10,Lego
10181,Stuffed Elephant,11.17,57,1-3,Lego
10192,RC Car,99.54,22,6-12,Lego
10193,Water Gun,59.92,73,2-5,Lego
10195,Teddy Bear,73.61,37,7-14,Lego
10198,Stuffed Elephant,47.44,16,3-6,Lego
10220,Dollhouse,88.34,56,4-7,Lego
10221,Building Blocks,83.53,99,2-5,Lego
10228,Puzzle,52.71,71,3-6,Lego
10262,Teddy Bear,37.29,11,1-3,Lego
10277,Water Gun,44.35,13,7-14,Lego
10280,Building Blocks,65.73,27,1-3,Lego
10298,Dollhouse,36.34,25,6-12,Lego
10303,Dollhouse,21.01,5,5-10,Lego
10320,RC Car,49.6,87,6-12,Lego
10322,Action Figure,35.88,83,6-12,Lego
10323,Board Game,19.48,64,9-15,Lego
10326,Board Game,34.72,58,2-5,Lego
10349,Lego Set,12.24,5,9-15,Lego
10358,Stuffed Elephant,36.97,85,5-10,Lego
10359,Puzzle,99.74,1,9-15,Lego
10373,Puzzle,65.98,3,7-14,Lego
10374,RC Car,23.2,6,2-5,Lego
10392,Building Blocks,25.45,51,6-12,Lego
10398,Lego Set,72.91,96,6-12,Lego
10402,Dollhouse,90.43,100,4-7,Lego
10405,Board Game,15.53,50,1-3,Lego
10407,Dollhouse,45.61,14,7-14,Lego
10418,Puzzle,79.18,78,7-14,Lego
10423,Water Gun,97.33,74,9-15,Lego
10430,Dollhouse,26.43,31,8-14,Lego
10449,Stuffed Elephant,21.59,44,1-3,Lego
10454,Dollhouse,37.15,24,7-14,Lego
10470,RC Car,13.25,98,9-15,Lego
10492,Dollhouse,48.7,18,1-3,Lego
10504,Board Game,76.43,45,3-6,Lego
10505,Lego Set,91.58,23,5-10,Lego
10512,Building Blocks,26.95,92,2-5,Lego
10539,Board Game,23.19,71,8-14,Lego
10551,Puzzle,31.39,43,7-14,Lego
10559,Action Figure,62.57,84,7-14,Lego
10578,Lego Set,46.84,8,9-15,Lego
10582,Dollhouse,81.88,73,8-14,Lego
10594,Teddy Bear,63.61,90,4-7,Lego
10600,Board Game,77.26,53,8-14,Lego
10619,Water Gun,56.75,19,9-15,Lego
10629,Dollhouse,55.58,7,1-3,Lego
10634,Action Figure,40.71,85,2-5,Lego
10657,Lego Set,62.25,16,9-15,Lego
10667,RC Car,82.61,33,3-6,Lego
10674,Teddy Bear,42.49,17,8-14,Lego
10680,Lego Set,37.96,6,1-3,Lego
10686,Action Figure,92.43,23,7-14,Lego
10703,RC Car,60.3,49,9-15,Lego
10704,Stuffed Elephant,41.44,20,3-6,Lego
10717,Board Game,94.69,92,9-15,Lego
10724,RC Car,94.58,51,4-7,Lego
10748,Lego Set,93.83,18,4-7,Lego
10753,Building Blocks,50.16,66,6-12,Lego
10760,Water Gun,40.17,89,3-6,Lego
10762,Stuffed Elephant,5.09,55,8-14,Lego
10770,Action Figure,88.02,63,2-5,Lego
10781,RC Car,29.14,8,4-7,Lego
10783,Stuffed Elephant,47.27,67,7-14,Lego
10787,Building Blocks,44.2,97,3-6,Lego
10801,Lego Set,53.23,41,9-15,Lego
10805,RC Car,5.16,86,3-6,Lego
10815,Lego Set,75.82,12,5-10,Lego
10838,Stuffed Elephant,53.5,9,2-5,Lego
10853,Building Blocks,84.25,23,6-12,Lego
10876,Teddy Bear,11.8,7,8-14,Lego
10905,Teddy Bear,84.05,31,2-5,Lego
10911,Puzzle,61.76,66,5-10,Lego
10920,RC Car,54.55,84,2-5,Lego
10931,RC Car,74.22,82,8-14,Lego
10935,Lego Set,85.97,47,6-12,Lego
10939,RC Car,17.26,12,8-14,Lego
10940,Water Gun,39.87,80,8-14,Lego
10941,Lego Set,38.88,97,7-14,Lego
10980,Dollhouse,45.94,63,6-12,Lego
10981,RC Car,13.23,100,3-6,Lego
10984,Action Figure,47.62,91,9-15,Lego
10992,Board Game,41.05,9,3-6,Lego
10993,Building Blocks,61.91,75,6-12,Lego
11037,Water Gun,59.62,88,3-6,Lego
11049,Puzzle,96.57,68,7-14,Lego
11073,Stuffed Elephant,40.81,6,5-10,Lego
11075,Board Game,92.46,24,4-7,Lego
11086,Action Figure,37.66,88,1-3,Lego
11087,Action Figure,73.86,27,9-15,Lego
11099,Building Blocks,79.48,75,2-5,Lego
11147,Stuffed Elephant,15.69,43,3-6,Lego
11153,Stuffed Elephant,15.26,23,1-3,Lego
11168,Building Blocks,39.69,41,5-10,Lego
11188,Action Figure,68.4,46,4-7,Lego
11190,Puzzle,96.4,59,4-7,Lego
11218,Building Blocks,38.42,98,2-5,Lego
11229,Water Gun,16.9,11,8-14,Lego
11231,Teddy Bear,52.61,3,1-3,Lego
11233,Stuffed Elephant,38.14,77,3-6,Lego
11250,Building Blocks,56.94,35,4-7,Lego
11264,Lego Set,88.92,49,1-3,Lego
11273,Teddy Bear,60.21,47,6-12,Lego
11299,Stuffed Elephant,8.7,11,2-5,Lego
11303,Lego Set,71.59,84,7-14,Lego
11319,Action Figure,81.61,69,1-3,Lego
11322,Stuffed Elephant,33.97,37,3-6,Lego
11325,Lego Set,67.81,20,7-14,Lego
11327,RC Car,11.81,98,3-6,Lego
11333,Board Game,9.06,6,3-6,Lego
11347,Stuffed Elephant,23.56,79,6-12,Lego
11353,Stuffed Elephant,97.63,63,1-3,Lego
11356,Dollhouse,24.52,26,3-6,Lego
11358,Lego Set,45.04,61,6-12,Lego
11382,Action Figure,77.75,61,4-7,Lego
11388,Teddy Bear,46.34,43,7-14,Lego
11391,Building Blocks,87.36,84,4-7,Lego
11402,Lego Set,42.49,58,4-7,Lego
11403,Action Figure,8.9,77,9-15,Lego
11411,Stuffed Elephant,81.1,41,2-5,Lego
11419,Stuffed Elephant,36.16,61,8-14,Lego
11451,Lego Set,22.52,50,5-10,Lego
11465,Board Game,86.42,38,9-15,Lego
11483,Puzzle,32.07,43,1-3,Lego
