SKU,Toy Name,Price,Quantity,Age Range,Manufacturer
671,Board Game,91.93,19,3-6,BuildIt
672,Teddy Bear,64.38,59,3-6,SplashToys
673,Stuffed Elephant,70.29,81,5-10,BuildIt
674,RC Car,71.02,34,7-14,ToyLand
675,Lego Set,6.4,17,5-10,PlayHouse
676,Dollhouse,53.1,28,3-6,BrainGames
677,Teddy Bear,18.32,6,7-14,PlayHouse
678,Building Blocks,67.21,26,2-5,PlayHouse
679,Dollhouse,48.47,4,4-7,BuildIt
680,RC Car,64.45,63,6-12,ToyLand
681,Building Blocks,44.6,68,7-14,HeroToys
682,Action Figure,30.38,42,9-15,BuildIt
683,Dollhouse,50.37,8,2-5,BrainGames
684,Water Gun,14.58,94,3-6,BrainGames
685,Dollhouse,13.54,73,3-6,SplashToys
686,RC Car,81.3,32,2-5,PlayHouse
687,Dollhouse,27.69,12,5-10,BrainGames
688,Stuffed Elephant,97.73,97,1-3,SplashToys
689,Dollhouse,7.63,98,7-14,Lego
690,Board Game,41.3,10,4-7,HeroToys
691,Lego Set,59.83,88,1-3,FunGames
692,Lego Set,29.05,64,6-12,SplashToys
693,Action Figure,44.13,55,2-5,PlayHouse
694,Action Figure,41.1,31,2-5,Speedsters
695,Building Blocks,11.91,30,9-15,SplashToys
696,Stuffed Elephant,16.58,21,5-10,ToyCo
697,Teddy Bear,9.51,47,4-7,PlayHouse
698,Puzzle,58.85,32,5-10,Speedsters
699,Board Game,21.65,28,4-7,BuildIt
700,Stuffed Elephant,64.66,50,8-14,BrainGames
701,Stuffed Elephant,51.04,41,5-10,ToyLand
702,Dollhouse,71.03,11,7-14,BrainGames
703,Teddy Bear,20.89,3,1-3,BrainGames
704,Dollhouse,25.0,76,9-15,FunGames
705,Water Gun,17.23,28,2-5,HeroToys
706,Puzzle,94.04,12,1-3,ToyLand
707,Dollhouse,17.46,63,6-12,Speedsters
708,Teddy Bear,17.89,46,6-12,BuildIt
709,Stuffed Elephant,90.7,73,5-10,FunGames
710,Action Figure,11.77,33,8-14,Speedsters
711,Puzzle,75.09,18,3-6,SplashToys
712,Board Game,88.84,82,4-7,PlayHouse
713,Lego Set,27.67,92,5-10,Lego
714,RC Car,27.19,39,3-6,ToyLand
715,Teddy Bear,74.67,25,7-14,Speedsters
716,Board Game,45.52,99,1-3,Lego
717,Teddy Bear,37.23,1,9-15,Speedsters
718,RC Car,12.51,96,1-3,PlayHouse
719,Dollhouse,81.22,60,1-3,ToyCo
720,Building Blocks,20.02,46,8-14,BrainGames
721,Board Game,42.42,18,8-14,BrainGames
722,RC Car,66.57,77,5-10,BrainGames
723,Teddy Bear,68.07,64,7-14,PlayHouse
724,Action Figure,63.25,68,3-6,SplashToys
725,Puzzle,29.68,85,4-7,BuildIt
726,Board Game,7.51,72,7-14,Lego
727,Stuffed Elephant,82.82,48,6-12,ToyLand
728,Puzzle,21.72,19,3-6,ToyLand
729,RC Car,44.44,59,1-3,FunGames
730,Lego Set,95.9,33,9-15,HeroToys
731,Dollhouse,36.76,18,5-10,BuildIt
732,Board Game,59.93,13,3-6,PlayHouse
733,Lego Set,83.78,78,1-3,ToyCo
734,Teddy Bear,96.49,29,3-6,Lego
735,Building Blocks,90.21,75,4-7,BuildIt
736,Puzzle,66.18,54,1-3,BuildIt
737,Puzzle,88.57,3,6-12,BuildIt
738,Water Gun,75.65,26,5-10,BrainGames
739,RC Car,52.92,63,6-12,Lego
740,Building Blocks,97.31,47,2-5,BrainGames
741,Dollhouse,11.58,79,5-10,SplashToys
742,Water Gun,44.96,23,4-7,ToyLand
743,Board Game,93.84,11,8-14,BuildIt
744,Action Figure,96.92,27,3-6,ToyCo
745,Puzzle,55.78,63,9-15,PlayHouse
746,Building Blocks,82.59,90,1-3,Speedsters
747,RC Car,92.91,27,3-6,FunGames
748,Action Figure,91.25,59,3-6,FunGames
749,Dollhouse,36.34,70,8-14,ToyLand
750,Teddy Bear,79.09,75,7-14,BrainGames
751,Board Game,18.98,76,8-14,FunGames
752,Action Figure,86.85,38,9-15,Lego
753,Teddy Bear,34.11,89,9-15,PlayHouse
754,Teddy Bear,81.88,21,6-12,HeroToys
755,RC Car,75.92,14,7-14,ToyCo
756,Board Game,91.97,32,9-15,HeroToys
757,Action Figure,44.62,17,9-15,HeroToys
758,Action Figure,68.88,57,5-10,ToyCo
759,Board Game,66.82,98,6-12,Speedsters
760,RC Car,83.61,96,2-5,Lego
761,Building Blocks,29.41,47,1-3,ToyLand
762,Puzzle,59.63,63,3-6,Lego
763,Teddy Bear,20.07,16,2-5,FunGames
764,RC Car,48.67,3,7-14,Speedsters
765,Stuffed Elephant,29.66,68,5-10,Speedsters
766,Action Figure,67.44,64,7-14,Speedsters
767,Stuffed Elephant,61.65,31,5-10,Lego
768,Building Blocks,64.03,3,7-14,HeroToys
769,Puzzle,20.95,11,7-14,SplashToys
770,RC Car,69.39,5,2-5,ToyLand
771,Action Figure,76.35,56,3-6,ToyLand
772,Teddy Bear,7.29,42,5-10,SplashToys
773,Action Figure,68.34,63,1-3,Speedsters
774,Stuffed Elephant,76.29,67,5-10,BrainGames
775,Lego Set,65.57,18,4-7,ToyCo
776,Lego Set,97.48,79,2-5,Speedsters
777,Board Game,22.78,12,3-6,BrainGames
778,RC Car,16.55,58,9-15,ToyCo
779,Lego Set,77.01,83,9-15,SplashToys
780,RC Car,18.47,12,4-7,BrainGames
781,Action Figure,66.67,79,9-15,FunGames
782,Water Gun,28.21,23,6-12,ToyLand
783,Teddy Bear,47.16,77,9-15,BrainGames
784,Lego Set,76.31,53,7-14,FunGames
785,Teddy Bear,12.47,94,4-7,ToyLand
786,RC Car,13.45,72,8-14,HeroToys
787,Action Figure,18.64,50,2-5,BrainGames
788,RC Car,45.03,75,6-12,Lego
789,Stuffed Elephant,25.49,50,8-14,FunGames
790,Building Blocks,5.38,37,5-10,BuildIt
791,Lego Set,57.38,77,9-15,FunGames
792,Dollhouse,33.27,85,6-12,HeroToys
793,Stuffed Elephant,70.0,90,9-15,Lego
794,Dollhouse,75.0,34,2-5,ToyCo
795,Teddy Bear,61.03,15,4-7,Speedsters
796,Puzzle,24.33,36,4-7,SplashToys
797,Action Figure,9.05,69,1-3,Speedsters
798,Stuffed Elephant,98.19,17,5-10,BuildIt
799,Board Game,46.85,28,1-3,PlayHouse
800,Puzzle,28.77,67,7-14,ToyLand
801,Dollhouse,65.79,74,9-15,BrainGames
802,Lego Set,30.51,76,4-7,BrainGames
803,Board Game,58.46,8,4-7,ToyLand
804,Board Game,41.82,86,5-10,ToyCo
805,Building Blocks,55.34,31,2-5,BuildIt
806,Building Blocks,47.8,19,9-15,ToyCo
807,Dollhouse,16.2,54,9-15,BuildIt
808,Water Gun,12.9,20,8-14,Speedsters
809,RC Car,34.61,27,8-14,SplashToys
810,RC Car,37.46,44,2-5,SplashToys
811,RC Car,33.98,65,2-5,FunGames
812,Building Blocks,26.43,95,4-7,PlayHouse
813,Water Gun,93.73,94,1-3,BrainGames
814,Stuffed Elephant,72.25,37,5-10,BuildIt
815,Dollhouse,56.38,18,2-5,BrainGames
816,Dollhouse,78.5,67,3-6,ToyLand
817,Teddy Bear,53.46,42,2-5,Speedsters
818,Building Blocks,48.91,39,7-14,SplashToys
819,Board Game,76.79,44,3-6,Speedsters
820,Puzzle,11.9,37,4-7,PlayHouse
821,Dollhouse,52.26,61,7-14,BuildIt
822,RC Car,13.67,71,8-14,ToyCo
823,Action Figure,51.56,97,9-15,FunGames
824,Dollhouse,7.15,19,8-14,BrainGames
825,Lego Set,98.69,74,2-5,HeroToys
826,Lego Set,62.48,22,7-14,Speedsters
827,Puzzle,26.21,7,3-6,HeroToys
828,Action Figure,46.62,29,3-6,Lego
829,Teddy Bear,82.57,28,3-6,PlayHouse
830,Water Gun,24.85,55,8-14,PlayHouse
831,Board Game,68.07,7,7-14,FunGames
832,RC Car,11.02,75,6-12,Speedsters
833,Water Gun,44.32,70,9-15,BrainGames
834,Teddy Bear,12.75,59,9-15,ToyCo
835,Teddy Bear,82.41,56,4-7,Speedsters
836,Stuffed Elephant,25.21,71,1-3,SplashToys
837,Water Gun,75.5,2,6-12,SplashToys
838,Water Gun,30.69,22,2-5,ToyCo
839,RC Car,65.5,37,5-10,HeroToys
840,Action Figure,57.38,70,2-5,SplashToys
841,Water Gun,15.88,78,9-15,PlayHouse
842,Teddy Bear,14.85,21,3-6,Speedsters
843,Teddy Bear,43.69,1,5-10,HeroToys
844,Dollhouse,75.25,98,1-3,ToyCo
845,Board Game,56.91,7,3-6,SplashToys
846,Building Blocks,48.83,64,3-6,FunGames
847,Teddy Bear,45.86,72,9-15,BuildIt
848,Water Gun,67.71,50,3-6,Lego
849,Teddy Bear,85.67,83,2-5,SplashToys
850,Water Gun,17.96,100,4-7,SplashToys
851,Dollhouse,23.46,21,2-5,BrainGames
852,Puzzle,84.44,60,6-12,PlayHouse
853,Dollhouse,87.24,59,1-3,ToyLand
854,Stuffed Elephant,26.76,6,1-3,FunGames
855,Board Game,91.56,17,7-14,Lego
856,Water Gun,43.5,1,8-14,HeroToys
857,RC Car,33.07,68,7-14,HeroToys
858,Water Gun,31.0,62,5-10,Lego
859,Building Blocks,39.6,30,7-14,HeroToys
860,Dollhouse,35.94,93,9-15,ToyCo
861,RC Car,25.18,63,4-7,SplashToys
862,Teddy Bear,97.16,72,9-15,PlayHouse
863,Water Gun,37.25,97,7-14,ToyCo
864,Stuffed Elephant,55.5,71,3-6,Speedsters
865,Lego Set,68.99,1,9-15,BrainGames
866,Puzzle,43.02,7,9-15,Speedsters
867,Action Figure,94.2,84,6-12,HeroToys
868,RC Car,18.75,85,8-14,SplashToys
869,Puzzle,92.77,82,5-10,HeroToys
870,Lego Set,58.16,16,2-5,BrainGames
871,RC Car,69.13,53,8-14,SplashToys
872,RC Car,62.46,66,2-5,FunGames
873,Board Game,97.76,89,6-12,ToyLand
874,Action Figure,17.04,93,5-10,FunGames
875,RC Car,89.49,39,2-5,BuildIt
876,Dollhouse,38.49,55,1-3,Lego
877,Teddy Bear,13.66,12,4-7,BrainGames
878,Lego Set,78.85,61,9-15,BrainGames
879,Puzzle,93.37,81,1-3,SplashToys
880,RC Car,31.56,47,2-5,ToyLand
881,Teddy Bear,51.29,15,5-10,BuildIt
882,Building Blocks,5.92,64,8-14,Lego
883,Teddy Bear,26.16,42,6-12,PlayHouse
884,Teddy Bear,16.58,95,7-14,ToyLand
885,Teddy Bear,50.71,94,5-10,ToyCo
886,Water Gun,36.04,89,5-10,Speedsters
887,Lego Set,22.21,63,8-14,ToyCo
888,Action Figure,7.22,11,9-15,Speedsters
889,Action Figure,60.47,62,2-5,FunGames
890,Water Gun,75.29,16,6-12,HeroToys
891,Dollhouse,40.13,58,7-14,ToyLand
892,Lego Set,34.44,40,4-7,HeroToys
893,Board Game,83.5,36,1-3,Speedsters
894,Teddy Bear,81.83,22,4-7,SplashToys
895,Puzzle,16.17,40,7-14,Speedsters
896,Lego Set,5.25,51,3-6,BuildIt
897,RC Car,79.4,72,3-6,ToyCo
898,Teddy Bear,89.37,90,9-15,BrainGames
899,RC Car,55.13,2,4-7,BrainGames
900,Dollhouse,44.1,40,6-12,HeroToys
901,Lego Set,61.53,44,3-6,ToyCo
902,Teddy Bear,19.44,7,1-3,PlayHouse
903,Action Figure,58.59,40,9-15,SplashToys
904,Dollhouse,47.48,11,7-14,Speedsters
905,Dollhouse,91.48,41,7-14,ToyLand
906,Board Game,13.2,75,5-10,ToyCo
907,Building Blocks,26.12,12,5-10,SplashToys
908,Action Figure,30.53,97,6-12,ToyCo
909,Board Game,82.32,83,2-5,HeroToys
910,Water Gun,26.63,8,7-14,FunGames
911,Puzzle,6.16,50,9-15,SplashToys
912,Action Figure,17.26,49,3-6,Speedsters
913,Stuffed Elephant,70.35,22,5-10,HeroToys
914,Puzzle,17.41,48,2-5,HeroToys
915,Building Blocks,88.71,58,3-6,FunGames
916,Board Game,71.75,89,3-6,Lego
917,Stuffed Elephant,61.72,59,7-14,Speedsters
918,Puzzle,28.56,82,8-14,ToyCo
919,Building Blocks,87.97,81,2-5,FunGames
920,Teddy Bear,17.13,46,8-14,PlayHouse
921,Building Blocks,12.5,54,8-14,Speedsters
922,Puzzle,87.91,22,7-14,Speedsters
923,Action Figure,39.65,78,7-14,Lego
924,Puzzle,69.14,44,8-14,HeroToys
925,Teddy Bear,49.73,88,6-12,FunGames
926,Teddy Bear,95.26,90,7-14,ToyCo
927,Board Game,16.44,7,5-10,BrainGames
928,Building Blocks,22.46,91,4-7,HeroToys
929,Stuffed Elephant,33.12,78,5-10,SplashToys
930,Board Game,53.16,98,2-5,SplashToys
931,Stuffed Elephant,70.7,26,8-14,PlayHouse
932,Teddy Bear,55.01,51,8-14,ToyCo
933,Water Gun,71.94,10,8-14,SplashToys
934,RC Car,30.76,63,6-12,Speedsters
935,Board Game,32.91,61,2-5,PlayHouse
936,Teddy Bear,42.15,60,1-3,Speedsters
937,Stuffed Elephant,39.86,58,1-3,Lego
938,Dollhouse,80.58,33,8-14,ToyCo
939,Lego Set,69.89,93,2-5,SplashToys
940,Puzzle,20.97,100,9-15,PlayHouse
941,Lego Set,9.31,2,9-15,ToyCo
942,Dollhouse,97.59,37,9-15,ToyLand
943,RC Car,59.58,95,4-7,Speedsters
944,Building Blocks,9.88,54,8-14,HeroToys
945,Lego Set,74.57,30,9-15,FunGames
946,Lego Set,94.28,36,9-15,FunGames
947,Water Gun,90.93,9,6-12,BrainGames
948,Building Blocks,77.84,67,2-5,PlayHouse
949,RC Car,26.73,82,3-6,Lego
950,Teddy Bear,91.49,55,1-3,ToyLand
951,Dollhouse,35.04,7,7-14,BuildIt
952,Board Game,48.33,38,8-14,PlayHouse
953,RC Car,76.3,21,4-7,BrainGames
954,Puzzle,18.64,27,7-14,ToyCo
955,Puzzle,54.72,2,1-3,Speedsters
956,Teddy Bear,27.41,93,1-3,BuildIt
957,Water Gun,40.34,96,3-6,ToyLand
958,Teddy Bear,73.4,83,9-15,Speedsters
959,RC Car,85.19,92,9-15,SplashToys
960,Teddy Bear,52.18,67,7-14,ToyLand
961,Board Game,23.78,69,9-15,PlayHouse
962,Puzzle,97.99,20,1-3,Lego
963,Board Game,62.43,10,7-14,ToyCo
964,Puzzle,47.21,14,7-14,HeroToys
965,Board Game,59.66,48,6-12,PlayHouse
966,Building Blocks,76.93,19,9-15,ToyCo
967,RC Car,11.59,98,5-10,FunGames
968,RC Car,24.53,84,6-12,BrainGames
969,Building Blocks,60.6,34,4-7,Speedsters
970,Stuffed Elephant,17.31,46,1-3,FunGames
971,Action Figure,22.34,52,3-6,ToyLand
972,Building Blocks,83.79,16,8-14,PlayHouse
973,Dollhouse,37.2,42,2-5,ToyLand
974,Building Blocks,63.88,34,3-6,HeroToys
975,Puzzle,97.48,99,1-3,ToyCo
976,Teddy Bear,57.9,16,9-15,SplashToys
977,Stuffed Elephant,74.84,54,9-15,Speedsters
978,Puzzle,46.6,14,3-6,SplashToys
979,Dollhouse,9.21,6,6-12,HeroToys
980,Stuffed Elephant,8.15,80,8-14,PlayHouse
981,Action Figure,74.8,21,5-10,FunGames
982,Dollhouse,83.62,41,9-15,SplashToys
983,Stuffed Elephant,82.79,97,9-15,BuildIt
984,RC Car,10.9,89,9-15,BrainGames
985,RC Car,8.58,79,6-12,ToyLand
986,Puzzle,15.84,38,1-3,FunGames
987,Puzzle,86.51,16,8-14,ToyCo
988,Teddy Bear,14.26,44,4-7,PlayHouse
989,Board Game,38.87,71,4-7,FunGames
990,Lego Set,35.43,75,6-12,Speedsters
991,Stuffed Elephant,57.17,87,3-6,Lego
992,Lego Set,12.43,47,4-7,HeroToys
993,Teddy Bear,87.99,14,9-15,BuildIt
994,Stuffed Elephant,29.94,20,4-7,ToyLand
995,Teddy Bear,55.76,44,3-6,BrainGames
996,Board Game,34.1,2,5-10,HeroToys
997,Teddy Bear,21.51,72,8-14,Speedsters
998,Stuffed Elephant,49.91,11,3-6,BrainGames
999,Action Figure,21.67,39,1-3,FunGames
1000,Board Game,52.57,84,7-14,BuildIt
1001,Water Gun,57.23,25,5-10,BrainGames
1002,Board Game,70.82,90,2-5,PlayHouse
1003,Stuffed Elephant,16.71,31,2-5,ToyLand
1004,Teddy Bear,30.54,47,5-10,FunGames
1005,Stuffed Elephant,53.83,24,2-5,FunGames
1006,Stuffed Elephant,62.11,46,3-6,Lego
1007,Dollhouse,40.73,9,8-14,SplashToys
1008,Stuffed Elephant,27.44,98,9-15,Lego
1009,Puzzle,29.06,75,2-5,Lego
1010,Stuffed Elephant,95.78,94,3-6,HeroToys
1011,Puzzle,48.23,4,7-14,BrainGames
1012,Action Figure,52.68,93,4-7,FunGames
1013,RC Car,18.61,97,2-5,BuildIt
1014,Action Figure,27.95,26,7-14,Lego
1015,Dollhouse,6.87,62,1-3,Lego
1016,Puzzle,29.53,4,9-15,BrainGames
1017,Dollhouse,75.85,28,7-14,Lego
1018,Teddy Bear,90.71,7,8-14,ToyLand
1019,Puzzle,14.04,49,4-7,SplashToys
1020,Water Gun,52.33,29,6-12,PlayHouse
1021,Building Blocks,89.13,31,5-10,SplashToys
1022,RC Car,47.96,67,2-5,BrainGames
1023,Dollhouse,58.99,50,4-7,SplashToys
1024,Dollhouse,48.28,11,1-3,PlayHouse
1025,Stuffed Elephant,91.35,5,2-5,BrainGames
1026,Dollhouse,47.15,51,8-14,HeroToys
1027,Dollhouse,96.85,72,5-10,ToyCo
1028,Action Figure,91.6,60,2-5,PlayHouse
1029,RC Car,21.83,5,7-14,HeroToys
1030,Action Figure,61.19,75,8-14,BrainGames
1031,Teddy Bear,46.49,26,9-15,Speedsters
1032,Teddy Bear,88.08,74,1-3,Lego
1033,Dollhouse,50.55,48,3-6,FunGames
1034,Puzzle,18.35,63,6-12,ToyCo
1035,RC Car,11.34,23,3-6,HeroToys
1036,Water Gun,65.33,32,1-3,Speedsters
1037,Dollhouse,34.95,75,6-12,PlayHouse
1038,Lego Set,29.18,97,2-5,HeroToys
1039,Puzzle,73.28,40,7-14,Speedsters
1040,Stuffed Elephant,62.7,73,4-7,HeroToys
1041,Lego Set,12.3,7,5-10,HeroToys
1042,Stuffed Elephant,61.85,32,5-10,ToyLand
1043,Stuffed Elephant,55.28,79,3-6,PlayHouse
1044,Water Gun,90.61,91,1-3,SplashToys
1045,Water Gun,92.49,65,9-15,ToyLand
1046,Water Gun,25.59,7,4-7,ToyLand
1047,Lego Set,39.83,81,8-14,BuildIt
1048,Building Blocks,90.9,91,9-15,FunGames
1049,Dollhouse,10.1,7,6-12,FunGames
1050,Puzzle,58.63,100,6-12,BuildIt
1051,Board Game,82.86,47,4-7,BrainGames
1052,Building Blocks,93.11,33,4-7,ToyLand
1053,RC Car,93.49,6,9-15,PlayHouse
1054,Dollhouse,61.06,80,5-10,Lego
1055,Puzzle,74.31,64,1-3,Lego
1056,Puzzle,62.85,90,4-7,SplashToys
1057,RC Car,75.14,40,9-15,FunGames
1058,Dollhouse,35.75,52,4-7,ToyCo
1059,Puzzle,85.13,9,5-10,ToyLand
1060,Dollhouse,47.97,91,4-7,BrainGames
1061,Puzzle,37.98,91,3-6,SplashToys
1062,Board Game,81.12,38,7-14,BrainGames
1063,Puzzle,19.48,64,6-12,PlayHouse
1064,Dollhouse,41.13,58,5-10,FunGames
1065,Board Game,8.25,67,1-3,Speedsters
1066,Stuffed Elephant,36.96,51,5-10,PlayHouse
1067,Action Figure,63.01,84,3-6,Speedsters
1068,Dollhouse,30.09,25,6-12,FunGames
1069,Board Game,44.23,39,1-3,SplashToys
1070,Action Figure,90.43,19,7-14,SplashToys
1071,Stuffed Elephant,41.04,70,5-10,FunGames
1072,Stuffed Elephant,41.33,86,8-14,Speedsters
1073,Lego Set,19.65,30,7-14,Lego
1074,Board Game,88.7,74,1-3,ToyCo
1075,Puzzle,30.74,90,4-7,BrainGames
1076,Action Figure,84.04,97,8-14,ToyLand
1077,Puzzle,21.71,95,8-14,SplashToys
1078,Action Figure,40.01,39,5-10,SplashToys
1079,RC Car,89.75,99,8-14,Speedsters
1080,Puzzle,41.06,50,1-3,ToyCo
1081,Teddy Bear,72.53,46,3-6,HeroToys
1082,Teddy Bear,6.31,48,5-10,Lego
1083,Puzzle,44.96,26,8-14,FunGames
1084,Building Blocks,29.42,99,9-15,BuildIt
1085,Stuffed Elephant,44.2,45,2-5,FunGames
1086,Action Figure,19.23,58,7-14,BrainGames
1087,Board Game,48.13,13,8-14,Speedsters
1088,RC Car,5.7,78,2-5,Lego
1089,Puzzle,6.96,15,2-5,Lego
1090,Teddy Bear,49.28,81,5-10,ToyLand
1091,Stuffed Elephant,76.71,38,1-3,PlayHouse
1092,Water Gun,17.57,46,7-14,ToyCo
1093,Puzzle,12.34,99,2-5,ToyLand
1094,Stuffed Elephant,92.11,83,1-3,Lego
1095,Building Blocks,25.98,44,4-7,ToyLand
1096,Water Gun,11.07,99,3-6,HeroToys
1097,Lego Set,75.86,100,7-14,BuildIt
1098,Water Gun,34.34,95,3-6,PlayHouse
1099,Action Figure,5.87,39,6-12,BuildIt
1100,Dollhouse,78.3,87,8-14,SplashToys
1101,Building Blocks,82.81,76,3-6,BuildIt
1102,Lego Set,95.14,18,6-12,Speedsters
1103,Action Figure,12.8,90,7-14,PlayHouse
1104,Water Gun,60.1,25,8-14,SplashToys
1105,Building Blocks,21.89,9,1-3,HeroToys
1106,Water Gun,20.11,100,1-3,BrainGames
1107,Lego Set,56.05,13,9-15,ToyCo
1108,Board Game,83.73,51,8-14,Lego
1109,Building Blocks,16.34,2,6-12,PlayHouse
1110,Action Figure,82.34,30,6-12,Speedsters
1111,Water Gun,18.08,42,1-3,ToyCo
1112,Puzzle,93.47,93,9-15,ToyCo
1113,Stuffed Elephant,43.32,35,6-12,ToyCo
1114,Teddy Bear,60.11,14,6-12,BrainGames
1115,Lego Set,57.28,42,1-3,BuildIt
1116,Board Game,24.93,82,3-6,ToyCo
1117,Teddy Bear,74.33,68,9-15,Speedsters
1118,Water Gun,96.27,79,4-7,ToyLand
1119,Teddy Bear,88.73,25,8-14,ToyCo
1120,Puzzle,60.5,90,9-15,HeroToys
1121,Water Gun,61.04,23,6-12,BrainGames
1122,Building Blocks,18.98,82,2-5,SplashToys
1123,Stuffed Elephant,26.11,25,5-10,BuildIt
1124,Board Game,83.29,77,3-6,SplashToys
1125,Board Game,80.63,65,5-10,HeroToys
1126,Puzzle,11.01,18,2-5,ToyLand
1127,Building Blocks,77.76,100,2-5,ToyCo
1128,Board Game,71.56,32,9-15,ToyCo
1129,Lego Set,72.81,41,4-7,PlayHouse
1130,RC Car,51.37,29,6-12,BrainGames
1131,Board Game,41.92,97,3-6,ToyLand
1132,Action Figure,60.19,87,2-5,BuildIt
1133,Action Figure,78.74,37,1-3,ToyLand
1134,Lego Set,60.5,44,2-5,SplashToys
1135,RC Car,57.09,43,6-12,SplashToys
1136,Action Figure,97.95,8,1-3,ToyLand
1137,Action Figure,17.9,3,4-7,SplashToys
1138,Teddy Bear,71.09,31,4-7,ToyLand
1139,Lego Set,21.85,68,7-14,BuildIt
1140,Board Game,34.4,78,8-14,ToyLand
1141,RC Car,66.68,9,8-14,ToyLand
1142,Teddy Bear,66.49,23,1-3,ToyCo
1143,Building Blocks,81.45,45,2-5,Speedsters
1144,Puzzle,95.03,9,7-14,ToyCo
1145,Action Figure,18.52,37,9-15,Speedsters
1146,Stuffed Elephant,82.31,40,7-14,FunGames
1147,Stuffed Elephant,39.0,83,3-6,BuildIt
1148,Stuffed Elephant,64.84,32,4-7,SplashToys
1149,Water Gun,81.86,69,1-3,HeroToys
1150,Dollhouse,29.55,99,1-3,HeroToys
1151,Board Game,21.66,59,8-14,ToyCo
1152,RC Car,29.84,42,2-5,BrainGames
1153,Dollhouse,22.24,15,1-3,ToyCo
1154,Water Gun,17.63,71,6-12,ToyLand
1155,Action Figure,77.47,97,8-14,SplashToys
1156,Action Figure,91.57,66,2-5,ToyLand
1157,Water Gun,80.81,61,5-10,Speedsters
1158,RC Car,61.11,54,8-14,SplashToys
1159,Puzzle,41.29,1,3-6,PlayHouse
1160,Lego Set,47.66,62,5-10,BrainGames
1161,Building Blocks,41.47,16,9-15,FunGames
1162,Puzzle,10.55,10,9-15,Lego
1163,Dollhouse,40.1,75,9-15,ToyCo
1164,Dollhouse,55.9,57,3-6,Lego
1165,Lego Set,12.44,93,1-3,BuildIt
1166,Puzzle,86.69,5,6-12,PlayHouse
1167,Board Game,87.89,23,1-3,HeroToys
1168,Puzzle,25.33,30,5-10,SplashToys
1169,Puzzle,71.7,92,1-3,SplashToys
1170,Puzzle,96.52,53,2-5,HeroToys
1171,Board Game,31.81,65,8-14,SplashToys
1172,Lego Set,71.41,64,8-14,Speedsters
1173,Board Game,24.82,83,5-10,SplashToys
1174,Action Figure,23.0,87,6-12,FunGames
1175,Teddy Bear,37.7,45,1-3,BrainGames
1176,Teddy Bear,9.68,34,7-14,ToyCo
1177,Teddy Bear,89.71,45,6-12,ToyCo
1178,Water Gun,48.79,59,6-12,SplashToys
1179,Teddy Bear,21.43,33,9-15,BrainGames
1180,Water Gun,28.48,32,6-12,BuildIt
1181,Lego Set,64.18,19,7-14,Lego
1182,Action Figure,21.26,9,8-14,ToyCo
1183,Dollhouse,7.56,25,9-15,PlayHouse
1184,RC Car,74.74,29,5-10,BuildIt
1185,Water Gun,55.1,77,4-7,PlayHouse
1186,Building Blocks,50.82,70,4-7,ToyLand
1187,Dollhouse,54.77,39,2-5,ToyCo
1188,Action Figure,96.51,24,5-10,Speedsters
1189,Dollhouse,37.2,36,1-3,BrainGames
1190,Lego Set,89.31,31,7-14,BrainGames
1191,RC Car,28.52,61,1-3,Lego
1192,Teddy Bear,90.36,72,7-14,HeroToys
1193,Building Blocks,57.95,41,5-10,PlayHouse
1194,Teddy Bear,18.23,68,4-7,PlayHouse
1195,Action Figure,19.83,65,7-14,BuildIt
1196,Lego Set,6.35,95,2-5,SplashToys
1197,Puzzle,65.61,32,7-14,ToyCo
1198,Building Blocks,70.4,86,9-15,SplashToys
1199,Action Figure,41.32,80,4-7,SplashToys
1200,Water Gun,98.23,41,3-6,PlayHouse
1201,Lego Set,67.98,26,8-14,FunGames
1202,Stuffed Elephant,29.23,14,1-3,Lego
1203,Building Blocks,31.07,6,7-14,FunGames
1204,Action Figure,78.0,95,7-14,BuildIt
1205,Action Figure,60.91,51,4-7,Speedsters
1206,Puzzle,24.18,43,3-6,FunGames
1207,Water Gun,84.19,93,6-12,PlayHouse
1208,Board Game,73.44,97,3-6,PlayHouse
1209,RC Car,63.53,54,8-14,Speedsters
1210,Water Gun,37.84,54,3-6,PlayHouse
1211,RC Car,92.32,52,8-14,PlayHouse
1212,Puzzle,45.14,41,5-10,Speedsters
1213,Board Game,14.76,75,7-14,PlayHouse
1214,Action Figure,50.77,81,6-12,FunGames
1215,Stuffed Elephant,49.08,35,2-5,SplashToys
1216,RC Car,65.39,75,3-6,HeroToys
1217,Lego Set,91.75,31,6-12,PlayHouse
1218,RC Car,31.59,41,6-12,BuildIt
1219,Water Gun,91.45,39,3-6,HeroToys
1220,Stuffed Elephant,49.79,83,8-14,SplashToys
1221,Lego Set,64.04,81,1-3,PlayHouse
1222,Action Figure,12.98,78,2-5,Speedsters
1223,Lego Set,77.1,63,7-14,BuildIt
1224,RC Car,41.33,22,3-6,ToyCo
1225,Puzzle,8.07,40,3-6,ToyLand
1226,Puzzle,61.07,65,6-12,SplashToys
1227,RC Car,51.35,91,6-12,BuildIt
1228,Dollhouse,42.79,38,7-14,SplashToys
1229,Stuffed Elephant,12.52,88,2-5,FunGames
1230,Teddy Bear,71.03,4,6-12,SplashToys
1231,Stuffed Elephant,60.88,16,1-3,BuildIt
